CREATED_AT,VOUCHER_BASED_REFILL,SEGMENTATION_ID,AMOUNT,QYT,REFILL_TYPE
6/4/2020,0,V010,2220,222,PIN_LESS_BASED
6/8/2020,1,V080,1120,14,PIN_BASED
6/12/2020,1,V050,639050,12781,PIN_BASED
6/25/2020,0,V100,19800,198,PIN_LESS_BASED
7/1/2020,1,V100,663200,6632,PIN_BASED
7/3/2020,1,V2M,38000,19,PIN_BASED
7/6/2020,0,V020,9620,481,PIN_LESS_BASED
7/13/2020,1,V2M,22000,11,PIN_BASED
7/14/2020,1,V630,338400,564,PIN_BASED
7/15/2020,0,ADJUSTMENT,5919,106,TUM_ADJUSTMENT
7/17/2020,1,S030,120,4,PIN_BASED
7/19/2020,1,V200,77000,385,PIN_BASED
7/22/2020,1,V100,703200,7032,PIN_BASED
7/29/2020,1,V2M,42000,21,PIN_BASED
8/4/2020,0,V100,14800,148,PIN_LESS_BASED
8/7/2020,0,V630,29400,49,PIN_LESS_BASED
8/10/2020,1,V630,375000,625,PIN_BASED
8/20/2020,0,V100,22500,225,PIN_LESS_BASED
8/22/2020,0,V200,9200,46,PIN_LESS_BASED
8/23/2020,0,V010,2500,250,PIN_LESS_BASED
9/1/2020,1,V100,596500,5965,PIN_BASED
9/2/2020,0,V300,11400,38,PIN_LESS_BASED
9/4/2020,1,V300,171300,571,PIN_BASED
9/8/2020,1,S030,180,6,PIN_BASED
9/21/2020,1,V050,969550,19391,PIN_BASED
10/2/2020,1,V010,602000,60200,PIN_BASED
6/4/2020,0,V020,8700,435,PIN_LESS_BASED
6/6/2020,0,V010,2360,236,PIN_LESS_BASED
6/7/2020,0,V010,2090,209,PIN_LESS_BASED
6/28/2020,1,V150,7800,52,PIN_BASED
7/4/2020,1,V630,343200,572,PIN_BASED
7/11/2020,1,V300,144600,482,PIN_BASED
7/21/2020,1,V630,460200,767,PIN_BASED
7/23/2020,1,V010,547830,54783,PIN_BASED
8/14/2020,1,V200,94400,472,PIN_BASED
8/15/2020,1,V020,814460,40723,PIN_BASED
8/23/2020,0,V050,12100,242,PIN_LESS_BASED
8/27/2020,0,V010,2850,285,PIN_LESS_BASED
8/29/2020,1,S030,330,11,PIN_BASED
8/30/2020,1,V200,92400,462,PIN_BASED
9/3/2020,0,V010,3020,302,PIN_LESS_BASED
9/7/2020,0,V050,8850,177,PIN_LESS_BASED
9/13/2020,0,V150,750,5,PIN_LESS_BASED
9/14/2020,0,V020,8160,408,PIN_LESS_BASED
9/26/2020,0,V200,6800,34,PIN_LESS_BASED
10/4/2020,0,V050,18600,372,PIN_LESS_BASED
6/1/2020,0,V200,3400,17,PIN_LESS_BASED
6/7/2020,1,V2M,32000,16,PIN_BASED
6/13/2020,0,V010,3200,320,PIN_LESS_BASED
6/13/2020,0,V020,9420,471,PIN_LESS_BASED
6/14/2020,1,V010,439730,43973,PIN_BASED
7/2/2020,1,V010,486450,48645,PIN_BASED
7/5/2020,0,V010,760,76,PIN_LESS_BASED
7/7/2020,1,V2M,62000,31,PIN_BASED
7/7/2020,1,V630,412200,687,PIN_BASED
7/10/2020,0,V100,25500,255,PIN_LESS_BASED
7/21/2020,0,V2M,14000,7,PIN_LESS_BASED
7/21/2020,1,V080,720,9,PIN_BASED
7/26/2020,0,V050,11600,232,PIN_LESS_BASED
8/3/2020,0,V2M,6000,3,PIN_LESS_BASED
8/20/2020,0,V150,1350,9,PIN_LESS_BASED
8/22/2020,0,V010,2530,253,PIN_LESS_BASED
8/24/2020,1,V050,990400,19808,PIN_BASED
9/3/2020,0,V080,80,1,PIN_LESS_BASED
9/4/2020,1,V2M,46000,23,PIN_BASED
9/6/2020,1,V630,222600,371,PIN_BASED
9/20/2020,0,V630,27000,45,PIN_LESS_BASED
9/22/2020,0,V200,12400,62,PIN_LESS_BASED
10/4/2020,0,ADJUSTMENT,5036,129,TUM_ADJUSTMENT
6/6/2020,1,V150,15300,102,PIN_BASED
6/14/2020,0,V050,13650,273,PIN_LESS_BASED
6/21/2020,0,V150,450,3,PIN_LESS_BASED
6/29/2020,1,S030,180,6,PIN_BASED
7/3/2020,0,ADJUSTMENT,5753,94,TUM_ADJUSTMENT
7/4/2020,0,ADJUSTMENT,914,17,TUM_ADJUSTMENT
7/4/2020,0,V2M,2000,1,PIN_LESS_BASED
7/14/2020,1,V020,745800,37290,PIN_BASED
7/15/2020,1,V2M,28000,14,PIN_BASED
7/16/2020,0,V010,2340,234,PIN_LESS_BASED
7/20/2020,0,V2M,8000,4,PIN_LESS_BASED
7/25/2020,1,S030,360,12,PIN_BASED
8/3/2020,1,V050,864500,17290,PIN_BASED
8/9/2020,0,V050,8550,171,PIN_LESS_BASED
8/20/2020,0,ADJUSTMENT,4696,109,TUM_ADJUSTMENT
8/21/2020,1,S030,360,12,PIN_BASED
8/29/2020,1,V100,646700,6467,PIN_BASED
8/31/2020,1,S030,360,12,PIN_BASED
9/20/2020,0,V100,22700,227,PIN_LESS_BASED
9/20/2020,0,V300,11400,38,PIN_LESS_BASED
9/20/2020,1,V150,9150,61,PIN_BASED
9/24/2020,0,V020,7920,396,PIN_LESS_BASED
6/6/2020,1,V100,343800,3438,PIN_BASED
6/7/2020,1,V300,72000,240,PIN_BASED
6/11/2020,0,V200,16200,81,PIN_LESS_BASED
6/15/2020,0,V080,80,1,PIN_LESS_BASED
6/19/2020,1,V200,105200,526,PIN_BASED
6/22/2020,0,ADJUSTMENT,3567,112,TUM_ADJUSTMENT
6/23/2020,1,V2M,50000,25,PIN_BASED
6/23/2020,1,V300,236400,788,PIN_BASED
6/26/2020,1,V050,865650,17313,PIN_BASED
6/28/2020,0,V010,2070,207,PIN_LESS_BASED
7/10/2020,0,ADJUSTMENT,2996,105,TUM_ADJUSTMENT
7/12/2020,1,S030,120,4,PIN_BASED
7/19/2020,0,V010,1500,150,PIN_LESS_BASED
7/24/2020,1,V010,502170,50217,PIN_BASED
7/30/2020,1,V150,12300,82,PIN_BASED
7/30/2020,1,V2M,40000,20,PIN_BASED
7/31/2020,1,V300,166200,554,PIN_BASED
8/2/2020,0,V300,6300,21,PIN_LESS_BASED
8/7/2020,0,V2M,8000,4,PIN_LESS_BASED
8/27/2020,1,V150,12000,80,PIN_BASED
9/5/2020,0,V630,16800,28,PIN_LESS_BASED
9/7/2020,1,V100,508900,5089,PIN_BASED
9/14/2020,1,V050,807000,16140,PIN_BASED
9/17/2020,1,V100,651500,6515,PIN_BASED
9/26/2020,1,V2M,22000,11,PIN_BASED
9/27/2020,0,V2M,6000,3,PIN_LESS_BASED
9/27/2020,1,V630,287400,479,PIN_BASED
9/28/2020,0,V100,28100,281,PIN_LESS_BASED
9/29/2020,0,V2M,4000,2,PIN_LESS_BASED
6/14/2020,1,V050,541850,10837,PIN_BASED
6/14/2020,1,V630,166800,278,PIN_BASED
6/20/2020,1,V100,546600,5466,PIN_BASED
6/23/2020,0,V020,8860,443,PIN_LESS_BASED
6/26/2020,0,V300,19200,64,PIN_LESS_BASED
7/5/2020,0,V300,1500,5,PIN_LESS_BASED
7/6/2020,1,V630,400800,668,PIN_BASED
7/10/2020,0,V010,4460,446,PIN_LESS_BASED
7/13/2020,1,V630,374400,624,PIN_BASED
7/21/2020,1,V2M,34000,17,PIN_BASED
7/26/2020,1,V2M,16000,8,PIN_BASED
7/29/2020,0,V020,6760,338,PIN_LESS_BASED
8/12/2020,1,V010,557350,55735,PIN_BASED
8/15/2020,1,V080,720,9,PIN_BASED
8/17/2020,1,V630,312000,520,PIN_BASED
8/30/2020,0,V2M,4000,2,PIN_LESS_BASED
9/15/2020,0,V150,1050,7,PIN_LESS_BASED
9/25/2020,0,V630,23400,39,PIN_LESS_BASED
9/27/2020,1,S030,300,10,PIN_BASED
10/4/2020,0,V630,18600,31,PIN_LESS_BASED
6/10/2020,1,V100,418600,4186,PIN_BASED
6/12/2020,0,V100,34100,341,PIN_LESS_BASED
6/12/2020,0,V150,900,6,PIN_LESS_BASED
6/17/2020,1,V020,662540,33127,PIN_BASED
6/21/2020,0,V050,10550,211,PIN_LESS_BASED
6/23/2020,1,V050,892650,17853,PIN_BASED
6/26/2020,0,V200,9400,47,PIN_LESS_BASED
6/30/2020,0,V020,8960,448,PIN_LESS_BASED
7/6/2020,1,V300,158700,529,PIN_BASED
7/20/2020,1,V100,693500,6935,PIN_BASED
7/31/2020,1,V2M,30000,15,PIN_BASED
8/12/2020,1,V020,822420,41121,PIN_BASED
8/30/2020,1,V020,689560,34478,PIN_BASED
8/30/2020,1,V050,714650,14293,PIN_BASED
9/5/2020,1,V050,888750,17775,PIN_BASED
9/7/2020,0,V100,12400,124,PIN_LESS_BASED
9/21/2020,0,V200,10800,54,PIN_LESS_BASED
9/25/2020,1,V150,15900,106,PIN_BASED
9/27/2020,1,V150,8100,54,PIN_BASED
10/2/2020,0,V050,49150,983,PIN_LESS_BASED
6/11/2020,0,V050,44300,886,PIN_LESS_BASED
6/14/2020,1,V300,68100,227,PIN_BASED
6/15/2020,1,V300,146400,488,PIN_BASED
6/16/2020,1,V150,10650,71,PIN_BASED
6/19/2020,0,V010,2620,262,PIN_LESS_BASED
6/27/2020,1,V020,727560,36378,PIN_BASED
6/28/2020,0,V100,17000,170,PIN_LESS_BASED
7/17/2020,1,V100,654400,6544,PIN_BASED
7/20/2020,1,V200,125600,628,PIN_BASED
7/27/2020,1,V200,187000,935,PIN_BASED
7/30/2020,1,V010,518540,51854,PIN_BASED
8/3/2020,0,V300,12000,40,PIN_LESS_BASED
8/12/2020,1,S030,210,7,PIN_BASED
8/13/2020,1,V300,197700,659,PIN_BASED
8/14/2020,0,V300,12600,42,PIN_LESS_BASED
8/26/2020,1,V630,498600,831,PIN_BASED
8/27/2020,1,V050,932750,18655,PIN_BASED
9/2/2020,0,V010,2910,291,PIN_LESS_BASED
9/12/2020,1,V050,870350,17407,PIN_BASED
9/17/2020,1,V630,348600,581,PIN_BASED
9/23/2020,1,V300,212100,707,PIN_BASED
9/30/2020,1,V020,931060,46553,PIN_BASED
10/3/2020,1,V300,135900,453,PIN_BASED
10/5/2020,1,V050,870500,17410,PIN_BASED
6/2/2020,0,V630,27600,46,PIN_LESS_BASED
6/16/2020,1,V630,322200,537,PIN_BASED
6/23/2020,1,V100,727000,7270,PIN_BASED
6/24/2020,1,S030,270,9,PIN_BASED
6/26/2020,1,V010,495660,49566,PIN_BASED
6/30/2020,1,S030,150,5,PIN_BASED
7/1/2020,0,V010,4840,484,PIN_LESS_BASED
7/1/2020,1,V010,458420,45842,PIN_BASED
7/16/2020,1,V050,759650,15193,PIN_BASED
7/26/2020,0,V630,22200,37,PIN_LESS_BASED
7/26/2020,1,V080,400,5,PIN_BASED
8/20/2020,0,V010,2720,272,PIN_LESS_BASED
8/27/2020,0,V150,900,6,PIN_LESS_BASED
8/29/2020,0,V010,2560,256,PIN_LESS_BASED
9/1/2020,1,V050,959400,19188,PIN_BASED
9/7/2020,1,V2M,18000,9,PIN_BASED
9/15/2020,1,V010,508740,50874,PIN_BASED
9/19/2020,0,V100,26800,268,PIN_LESS_BASED
9/21/2020,0,V010,3030,303,PIN_LESS_BASED
9/28/2020,1,V080,640,8,PIN_BASED
10/4/2020,1,V200,124400,622,PIN_BASED
6/25/2020,0,V020,7500,375,PIN_LESS_BASED
6/25/2020,1,V080,480,6,PIN_BASED
6/28/2020,0,V200,6000,30,PIN_LESS_BASED
6/29/2020,1,V020,741480,37074,PIN_BASED
6/30/2020,0,V630,29400,49,PIN_LESS_BASED
7/3/2020,1,V630,457800,763,PIN_BASED
7/9/2020,0,V010,2530,253,PIN_LESS_BASED
7/9/2020,1,V100,573000,5730,PIN_BASED
7/10/2020,0,V300,6900,23,PIN_LESS_BASED
7/14/2020,1,V100,561600,5616,PIN_BASED
7/16/2020,0,V100,16900,169,PIN_LESS_BASED
7/27/2020,0,V150,750,5,PIN_LESS_BASED
7/27/2020,1,V010,501960,50196,PIN_BASED
8/6/2020,1,S030,390,13,PIN_BASED
8/6/2020,1,V050,833250,16665,PIN_BASED
8/7/2020,1,V020,865680,43284,PIN_BASED
8/27/2020,0,V050,17550,351,PIN_LESS_BASED
9/7/2020,0,V2M,4000,2,PIN_LESS_BASED
9/12/2020,0,V100,15100,151,PIN_LESS_BASED
9/18/2020,1,V100,648000,6480,PIN_BASED
9/21/2020,1,V100,733000,7330,PIN_BASED
9/21/2020,1,V200,113000,565,PIN_BASED
9/30/2020,1,V100,620900,6209,PIN_BASED
10/5/2020,0,V150,750,5,PIN_LESS_BASED
10/5/2020,0,V200,6200,31,PIN_LESS_BASED
10/5/2020,0,V2M,4000,2,PIN_LESS_BASED
6/13/2020,1,V050,717350,14347,PIN_BASED
6/15/2020,0,V300,13800,46,PIN_LESS_BASED
7/10/2020,1,V150,14400,96,PIN_BASED
7/13/2020,1,V200,101600,508,PIN_BASED
7/19/2020,0,V630,16200,27,PIN_LESS_BASED
7/27/2020,1,S030,240,8,PIN_BASED
7/30/2020,1,V020,813240,40662,PIN_BASED
8/13/2020,0,ADJUSTMENT,3036,88,TUM_ADJUSTMENT
8/14/2020,1,V100,577700,5777,PIN_BASED
8/25/2020,0,V200,10400,52,PIN_LESS_BASED
9/2/2020,0,V020,7940,397,PIN_LESS_BASED
9/7/2020,0,V300,5400,18,PIN_LESS_BASED
9/8/2020,1,V100,701900,7019,PIN_BASED
9/13/2020,1,V150,6600,44,PIN_BASED
9/16/2020,0,V100,19100,191,PIN_LESS_BASED
9/20/2020,0,V010,2020,202,PIN_LESS_BASED
9/24/2020,0,V100,27800,278,PIN_LESS_BASED
6/6/2020,0,V150,2400,16,PIN_LESS_BASED
6/12/2020,0,V300,24300,81,PIN_LESS_BASED
6/20/2020,1,S030,210,7,PIN_BASED
6/21/2020,0,V300,7800,26,PIN_LESS_BASED
6/23/2020,1,V200,145200,726,PIN_BASED
6/27/2020,0,V2M,2000,1,PIN_LESS_BASED
7/2/2020,1,V080,640,8,PIN_BASED
7/9/2020,1,V300,154500,515,PIN_BASED
7/14/2020,0,V630,33600,56,PIN_LESS_BASED
7/22/2020,1,V050,901050,18021,PIN_BASED
7/27/2020,1,V2M,34000,17,PIN_BASED
8/10/2020,1,V080,480,6,PIN_BASED
8/19/2020,0,V080,80,1,PIN_LESS_BASED
9/1/2020,0,V100,23700,237,PIN_LESS_BASED
9/7/2020,1,V150,7500,50,PIN_BASED
9/17/2020,0,V010,2970,297,PIN_LESS_BASED
9/17/2020,1,V080,480,6,PIN_BASED
10/1/2020,0,V050,43450,869,PIN_LESS_BASED
6/6/2020,1,V630,224400,374,PIN_BASED
6/8/2020,0,V2M,6000,3,PIN_LESS_BASED
6/11/2020,1,V050,593500,11870,PIN_BASED
6/12/2020,1,V150,5250,35,PIN_BASED
6/17/2020,1,V150,18900,126,PIN_BASED
6/19/2020,0,V200,12800,64,PIN_LESS_BASED
6/19/2020,0,V2M,12000,6,PIN_LESS_BASED
6/29/2020,1,V010,494870,49487,PIN_BASED
7/7/2020,0,V010,2780,278,PIN_LESS_BASED
7/10/2020,1,V630,354000,590,PIN_BASED
7/19/2020,1,V010,455900,45590,PIN_BASED
7/20/2020,0,V200,8600,43,PIN_LESS_BASED
7/29/2020,1,V010,526490,52649,PIN_BASED
8/4/2020,1,V200,183600,918,PIN_BASED
8/11/2020,1,V050,871000,17420,PIN_BASED
8/17/2020,0,V300,12000,40,PIN_LESS_BASED
9/18/2020,0,V200,13000,65,PIN_LESS_BASED
9/23/2020,1,V100,903300,9033,PIN_BASED
9/24/2020,1,V2M,50000,25,PIN_BASED
6/19/2020,0,V050,20800,416,PIN_LESS_BASED
6/26/2020,1,S030,450,15,PIN_BASED
6/30/2020,0,ADJUSTMENT,4040,119,TUM_ADJUSTMENT
7/1/2020,0,V080,160,2,PIN_LESS_BASED
7/12/2020,1,V010,460900,46090,PIN_BASED
7/20/2020,1,S030,210,7,PIN_BASED
7/21/2020,1,V010,514290,51429,PIN_BASED
7/22/2020,1,V300,194100,647,PIN_BASED
7/27/2020,0,V200,7400,37,PIN_LESS_BASED
7/30/2020,1,V100,691200,6912,PIN_BASED
8/5/2020,1,V200,138400,692,PIN_BASED
8/9/2020,0,ADJUSTMENT,2546,71,TUM_ADJUSTMENT
8/16/2020,1,V080,160,2,PIN_BASED
8/21/2020,0,V200,10800,54,PIN_LESS_BASED
8/23/2020,1,V020,688760,34438,PIN_BASED
9/2/2020,1,V020,840000,42000,PIN_BASED
9/3/2020,1,V2M,54000,27,PIN_BASED
9/4/2020,1,V630,466200,777,PIN_BASED
9/6/2020,0,V150,600,4,PIN_LESS_BASED
9/14/2020,1,V080,720,9,PIN_BASED
9/22/2020,0,V010,3280,328,PIN_LESS_BASED
9/26/2020,1,V050,941050,18821,PIN_BASED
10/3/2020,0,ADJUSTMENT,8303,174,TUM_ADJUSTMENT
10/6/2020,1,V010,406800,40680,PIN_BASED
6/4/2020,1,V150,12750,85,PIN_BASED
6/5/2020,1,V020,683860,34193,PIN_BASED
6/12/2020,1,V080,480,6,PIN_BASED
6/18/2020,0,V050,18050,361,PIN_LESS_BASED
7/2/2020,1,V200,119200,596,PIN_BASED
7/3/2020,1,V010,547440,54744,PIN_BASED
7/19/2020,1,V300,122400,408,PIN_BASED
8/3/2020,1,V200,122600,613,PIN_BASED
8/7/2020,0,ADJUSTMENT,8995,109,TUM_ADJUSTMENT
8/8/2020,1,V050,852200,17044,PIN_BASED
8/10/2020,0,V300,9300,31,PIN_LESS_BASED
8/26/2020,0,ADJUSTMENT,5987,116,TUM_ADJUSTMENT
9/2/2020,1,V300,192900,643,PIN_BASED
9/6/2020,0,ADJUSTMENT,2987,79,TUM_ADJUSTMENT
9/18/2020,1,V080,1280,16,PIN_BASED
9/18/2020,1,V150,13500,90,PIN_BASED
9/19/2020,1,V2M,30000,15,PIN_BASED
9/27/2020,1,V020,763240,38162,PIN_BASED
9/29/2020,1,V020,922480,46124,PIN_BASED
6/5/2020,0,V200,10800,54,PIN_LESS_BASED
6/20/2020,0,V200,7400,37,PIN_LESS_BASED
6/22/2020,0,V300,18000,60,PIN_LESS_BASED
7/1/2020,1,V020,787780,39389,PIN_BASED
7/6/2020,1,V080,720,9,PIN_BASED
7/25/2020,1,V080,160,2,PIN_BASED
7/26/2020,1,S030,120,4,PIN_BASED
8/3/2020,0,V150,750,5,PIN_LESS_BASED
8/8/2020,1,V150,10050,67,PIN_BASED
8/18/2020,0,ADJUSTMENT,5024,110,TUM_ADJUSTMENT
8/19/2020,0,ADJUSTMENT,4999,119,TUM_ADJUSTMENT
8/29/2020,1,V200,115600,578,PIN_BASED
8/31/2020,1,V300,175200,584,PIN_BASED
9/10/2020,0,V010,2830,283,PIN_LESS_BASED
9/11/2020,1,V010,592870,59287,PIN_BASED
9/16/2020,0,V150,1500,10,PIN_LESS_BASED
9/16/2020,0,V300,11700,39,PIN_LESS_BASED
10/6/2020,0,ADJUSTMENT,5169,134,TUM_ADJUSTMENT
6/4/2020,1,V100,529400,5294,PIN_BASED
6/5/2020,0,V630,33000,55,PIN_LESS_BASED
6/9/2020,0,V020,27340,1367,PIN_LESS_BASED
6/13/2020,0,V630,30000,50,PIN_LESS_BASED
6/17/2020,1,V050,702700,14054,PIN_BASED
6/25/2020,0,V630,22200,37,PIN_LESS_BASED
7/4/2020,0,V020,2200,110,PIN_LESS_BASED
7/6/2020,1,V050,794750,15895,PIN_BASED
7/7/2020,0,V300,13500,45,PIN_LESS_BASED
7/12/2020,1,V050,630550,12611,PIN_BASED
7/13/2020,0,V080,80,1,PIN_LESS_BASED
7/23/2020,0,ADJUSTMENT,5250,121,TUM_ADJUSTMENT
8/7/2020,0,V100,19400,194,PIN_LESS_BASED
8/19/2020,0,V150,1650,11,PIN_LESS_BASED
8/22/2020,0,V630,28800,48,PIN_LESS_BASED
8/31/2020,0,V010,2820,282,PIN_LESS_BASED
9/1/2020,0,V050,20500,410,PIN_LESS_BASED
9/16/2020,0,V200,9200,46,PIN_LESS_BASED
9/17/2020,0,V630,28800,48,PIN_LESS_BASED
9/28/2020,1,V2M,30000,15,PIN_BASED
10/6/2020,1,V100,565500,5655,PIN_BASED
6/3/2020,1,V080,560,7,PIN_BASED
6/15/2020,1,S030,300,10,PIN_BASED
6/17/2020,1,V200,88200,441,PIN_BASED
6/29/2020,0,V020,8920,446,PIN_LESS_BASED
7/14/2020,1,V150,8400,56,PIN_BASED
7/21/2020,1,V150,14100,94,PIN_BASED
7/28/2020,0,V010,2100,210,PIN_LESS_BASED
7/30/2020,0,V100,19500,195,PIN_LESS_BASED
8/19/2020,1,V200,134600,673,PIN_BASED
8/23/2020,0,V100,16900,169,PIN_LESS_BASED
9/10/2020,1,V020,864820,43241,PIN_BASED
9/13/2020,0,V2M,4000,2,PIN_LESS_BASED
9/14/2020,1,V020,764260,38213,PIN_BASED
9/15/2020,0,ADJUSTMENT,4431,95,TUM_ADJUSTMENT
9/23/2020,0,V200,13600,68,PIN_LESS_BASED
9/27/2020,0,V050,12400,248,PIN_LESS_BASED
6/4/2020,0,V630,44400,74,PIN_LESS_BASED
6/10/2020,0,ADJUSTMENT,5189,124,TUM_ADJUSTMENT
6/19/2020,1,V010,466940,46694,PIN_BASED
6/22/2020,0,V010,2120,212,PIN_LESS_BASED
6/28/2020,1,V010,430520,43052,PIN_BASED
7/3/2020,0,V020,6820,341,PIN_LESS_BASED
7/17/2020,0,V200,8400,42,PIN_LESS_BASED
7/24/2020,1,V020,810820,40541,PIN_BASED
7/30/2020,1,V630,448800,748,PIN_BASED
8/6/2020,1,V010,567620,56762,PIN_BASED
8/10/2020,1,V150,12600,84,PIN_BASED
8/12/2020,1,V300,164700,549,PIN_BASED
8/19/2020,0,V010,2710,271,PIN_LESS_BASED
8/27/2020,1,V630,462000,770,PIN_BASED
9/7/2020,0,V200,3600,18,PIN_LESS_BASED
9/18/2020,1,V200,206600,1033,PIN_BASED
9/19/2020,0,V020,8620,431,PIN_LESS_BASED
9/27/2020,1,V300,114900,383,PIN_BASED
10/4/2020,1,V020,814100,40705,PIN_BASED
6/4/2020,0,V050,16000,320,PIN_LESS_BASED
6/7/2020,0,V050,30500,610,PIN_LESS_BASED
6/8/2020,0,V010,5550,555,PIN_LESS_BASED
6/11/2020,0,V020,26860,1343,PIN_LESS_BASED
6/18/2020,1,V050,719200,14384,PIN_BASED
6/21/2020,0,V020,5760,288,PIN_LESS_BASED
6/27/2020,0,V100,20300,203,PIN_LESS_BASED
7/16/2020,0,V2M,10000,5,PIN_LESS_BASED
7/19/2020,0,V050,6950,139,PIN_LESS_BASED
7/25/2020,0,V050,15350,307,PIN_LESS_BASED
8/23/2020,0,V150,1050,7,PIN_LESS_BASED
8/27/2020,1,V300,181200,604,PIN_BASED
9/4/2020,0,V2M,6000,3,PIN_LESS_BASED
9/5/2020,0,V020,7680,384,PIN_LESS_BASED
9/9/2020,0,V300,7800,26,PIN_LESS_BASED
9/21/2020,1,S030,390,13,PIN_BASED
9/28/2020,0,V020,10080,504,PIN_LESS_BASED
9/28/2020,1,V150,14550,97,PIN_BASED
6/6/2020,0,V2M,6000,3,PIN_LESS_BASED
6/19/2020,1,V080,960,12,PIN_BASED
6/24/2020,0,ADJUSTMENT,5452,96,TUM_ADJUSTMENT
6/26/2020,0,ADJUSTMENT,6897,115,TUM_ADJUSTMENT
6/27/2020,1,V630,319200,532,PIN_BASED
6/28/2020,1,S030,120,4,PIN_BASED
7/2/2020,0,V020,14180,709,PIN_LESS_BASED
7/4/2020,0,V010,880,88,PIN_LESS_BASED
7/5/2020,1,V100,403200,4032,PIN_BASED
7/13/2020,1,V020,776380,38819,PIN_BASED
7/19/2020,0,V020,4780,239,PIN_LESS_BASED
7/23/2020,0,V050,17000,340,PIN_LESS_BASED
7/27/2020,0,V300,12000,40,PIN_LESS_BASED
7/29/2020,0,V150,600,4,PIN_LESS_BASED
7/29/2020,1,V020,812020,40601,PIN_BASED
8/1/2020,0,ADJUSTMENT,4154,79,TUM_ADJUSTMENT
8/3/2020,1,V150,15900,106,PIN_BASED
8/4/2020,0,V010,2640,264,PIN_LESS_BASED
8/8/2020,0,V150,1200,8,PIN_LESS_BASED
8/21/2020,0,V050,19000,380,PIN_LESS_BASED
8/23/2020,0,V630,21000,35,PIN_LESS_BASED
9/5/2020,0,V150,1200,8,PIN_LESS_BASED
9/11/2020,0,V300,14100,47,PIN_LESS_BASED
9/13/2020,1,V200,83000,415,PIN_BASED
9/14/2020,0,V050,18200,364,PIN_LESS_BASED
9/17/2020,1,V200,131800,659,PIN_BASED
9/24/2020,1,V200,212400,1062,PIN_BASED
10/1/2020,0,V300,25800,86,PIN_LESS_BASED
10/3/2020,0,V2M,14000,7,PIN_LESS_BASED
6/2/2020,0,V150,450,3,PIN_LESS_BASED
6/5/2020,0,ADJUSTMENT,4186,95,TUM_ADJUSTMENT
6/10/2020,0,V150,2250,15,PIN_LESS_BASED
6/20/2020,1,V150,12900,86,PIN_BASED
6/28/2020,1,V050,625650,12513,PIN_BASED
7/1/2020,0,V300,12600,42,PIN_LESS_BASED
7/3/2020,1,V080,720,9,PIN_BASED
7/16/2020,1,V100,553200,5532,PIN_BASED
7/24/2020,1,V050,942500,18850,PIN_BASED
7/27/2020,0,V010,2090,209,PIN_LESS_BASED
7/28/2020,1,S030,330,11,PIN_BASED
7/29/2020,0,V200,7000,35,PIN_LESS_BASED
7/30/2020,0,ADJUSTMENT,7038,107,TUM_ADJUSTMENT
7/31/2020,1,V630,449400,749,PIN_BASED
8/2/2020,0,V080,80,1,PIN_LESS_BASED
8/5/2020,0,V300,6900,23,PIN_LESS_BASED
8/9/2020,0,V150,600,4,PIN_LESS_BASED
8/12/2020,1,V150,14100,94,PIN_BASED
8/18/2020,0,V100,20000,200,PIN_LESS_BASED
8/18/2020,1,S030,150,5,PIN_BASED
8/20/2020,0,V200,10400,52,PIN_LESS_BASED
9/5/2020,0,V2M,4000,2,PIN_LESS_BASED
9/9/2020,1,V080,880,11,PIN_BASED
9/10/2020,0,V100,21900,219,PIN_LESS_BASED
9/10/2020,0,V150,1050,7,PIN_LESS_BASED
9/20/2020,1,V2M,8000,4,PIN_BASED
6/3/2020,1,V150,11550,77,PIN_BASED
6/9/2020,1,V010,482970,48297,PIN_BASED
6/26/2020,0,V010,2910,291,PIN_LESS_BASED
6/26/2020,1,V080,160,2,PIN_BASED
6/26/2020,1,V630,506400,844,PIN_BASED
7/3/2020,1,V050,847950,16959,PIN_BASED
7/4/2020,0,V200,2600,13,PIN_LESS_BASED
7/5/2020,1,V020,688500,34425,PIN_BASED
7/5/2020,1,V300,96000,320,PIN_BASED
7/8/2020,0,V630,22200,37,PIN_LESS_BASED
8/3/2020,0,V200,6200,31,PIN_LESS_BASED
8/31/2020,0,V150,750,5,PIN_LESS_BASED
9/8/2020,0,V2M,6000,3,PIN_LESS_BASED
9/9/2020,0,V200,8600,43,PIN_LESS_BASED
9/30/2020,1,V010,614570,61457,PIN_BASED
10/3/2020,0,V010,5720,572,PIN_LESS_BASED
10/4/2020,1,V2M,32000,16,PIN_BASED
10/6/2020,0,V2M,16000,8,PIN_LESS_BASED
6/7/2020,0,V100,30300,303,PIN_LESS_BASED
6/13/2020,0,V2M,6000,3,PIN_LESS_BASED
6/18/2020,0,ADJUSTMENT,4708,100,TUM_ADJUSTMENT
6/18/2020,1,V020,703640,35182,PIN_BASED
6/23/2020,0,ADJUSTMENT,7118,118,TUM_ADJUSTMENT
6/28/2020,1,V2M,12000,6,PIN_BASED
7/13/2020,0,V2M,4000,2,PIN_LESS_BASED
7/21/2020,1,V200,125800,629,PIN_BASED
7/26/2020,1,V150,11850,79,PIN_BASED
8/9/2020,0,V010,1770,177,PIN_LESS_BASED
8/17/2020,0,V010,2890,289,PIN_LESS_BASED
